0.0,0.0,0.315,0.315
83.0,179.0,0.34650000000000003,0.34650000000000003
87.0,179.0,0.36869804718766824,0.36869804718766824
91.0,179.0,0.37800000000000006,0.37800000000000006
95.0,179.0,0.37800000000000006,0.37800000000000006
99.0,179.0,0.37800000000000006,0.37800000000000006
103.0,179.0,0.37800000000000006,0.37800000000000006
107.0,179.0,0.37800000000000006,0.37800000000000006
111.0,179.0,0.37800000000000006,0.37800000000000006
115.0,179.0,0.37800000000000006,0.37800000000000006
119.0,179.0,0.37800000000000006,0.37800000000000006
123.0,179.0,0.37800000000000006,0.37800000000000006
127.0,179.0,0.37800000000000006,0.37800000000000006
131.0,179.0,0.37800000000000006,0.37800000000000006
135.0,179.0,0.37800000000000006,0.37800000000000006
139.0,179.0,0.37800000000000006,0.37800000000000006
143.0,179.0,0.37800000000000006,0.37800000000000006
147.0,179.0,0.36869804718766824,0.36869804718766824
151.0,179.0,0.34650000000000003,0.34650000000000003
155.0,179.0,0.36869804718766824,0.36869804718766824
158.0,177.0,0.3591552589062285,0.3591552589062285
161.0,174.0,0.3591552589062285,0.3591552589062285
163.0,171.0,0.3521807064562169,0.3521807064562169
164.0,167.0,0.3521807064562169,0.3521807064562169
165.0,163.0,0.3392653828494737,0.3392653828494737
167.0,160.0,0.3521807064562169,0.3521807064562169
168.0,156.0,0.3392653828494737,0.3392653828494737
170.0,153.0,0.3521807064562169,0.3521807064562169
172.0,149.0,0.3521807064562169,0.3521807064562169
173.0,145.0,0.3521807064562169,0.3521807064562169
174.0,141.0,0.3392653828494737,0.3392653828494737
176.0,138.0,0.3521807064562169,0.3521807064562169
177.0,134.0,0.3521807064562169,0.3521807064562169
178.0,130.0,0.3521807064562169,0.3521807064562169
179.0,126.0,0.3479288720413987,0.3479288720413987
180.0,122.0,0.3479288720413987,0.3479288720413987
181.0,118.0,0.3479288720413987,0.3479288720413987
181.0,114.0,0.3479288720413987,0.3479288720413987
182.0,110.0,0.3479288720413987,0.3479288720413987
183.0,107.0,0.3521807064562169,0.3521807064562169
184.0,103.0,0.3521807064562169,0.3521807064562169
185.0,99.0,0.3521807064562169,0.3521807064562169
186.0,95.0,0.3591552589062285,0.3591552589062285
187.0,91.0,0.3521807064562169,0.3521807064562169
188.0,87.0,0.3521807064562169,0.3521807064562169
189.0,83.0,0.3479288720413987,0.3479288720413987
189.0,79.0,0.3392653828494737,0.3392653828494737
190.0,76.0,0.3479288720413987,0.3479288720413987
191.0,72.0,0.3479288720413987,0.3479288720413987
192.0,68.0,0.3479288720413987,0.3479288720413987
194.0,65.0,0.3521807064562169,0.3521807064562169
196.0,61.0,0.3521807064562169,0.3521807064562169
197.0,57.0,0.3392653828494737,0.3392653828494737
199.0,54.0,0.3521807064562169,0.3521807064562169
201.0,50.0,0.3521807064562169,0.3521807064562169
203.0,47.0,0.3521807064562169,0.3521807064562169
205.0,43.0,0.3521807064562169,0.3521807064562169
206.0,39.0,0.3392653828494737,0.3392653828494737
208.0,36.0,0.3521807064562169,0.3521807064562169
210.0,33.0,0.3521807064562169,0.3521807064562169
210.0,29.0,0.3832140394087879,0.3832140394087879
211.0,25.0,0.4476991177118847,0.4476991177118847
211.0,21.0,0.4818573440345182,0.4818573440345182
207.0,20.0,0.44100000000000006,0.44100000000000006
203.0,19.0,0.3832140394087879,0.3832140394087879
199.0,19.0,0.36869804718766824,0.36869804718766824
195.0,20.0,0.34650000000000003,0.34650000000000003
191.0,20.0,0.3479288720413987,0.3479288720413987
187.0,21.0,0.3521807064562169,0.3521807064562169
184.0,22.0,0.34650000000000003,0.34650000000000003
180.0,22.0,0.3521807064562169,0.3521807064562169
176.0,23.0,0.3521807064562169,0.3521807064562169
172.0,24.0,0.3521807064562169,0.3521807064562169
168.0,26.0,0.3521807064562169,0.3521807064562169
165.0,28.0,0.3521807064562169,0.3521807064562169
161.0,29.0,0.3521807064562169,0.3521807064562169
158.0,31.0,0.3521807064562169,0.3521807064562169
154.0,33.0,0.3521807064562169,0.3521807064562169
150.0,34.0,0.3521807064562169,0.3521807064562169
147.0,36.0,0.3521807064562169,0.3521807064562169
143.0,38.0,0.3521807064562169,0.3521807064562169
140.0,39.0,0.3591552589062285,0.3591552589062285
136.0,41.0,0.3521807064562169,0.3521807064562169
133.0,43.0,0.3392653828494737,0.3392653828494737
129.0,44.0,0.3521807064562169,0.3521807064562169
125.0,45.0,0.3521807064562169,0.3521807064562169
121.0,47.0,0.3521807064562169,0.3521807064562169
118.0,48.0,0.3591552589062285,0.3591552589062285
114.0,49.0,0.3521807064562169,0.3521807064562169
110.0,51.0,0.3521807064562169,0.3521807064562169
106.0,52.0,0.3521807064562169,0.3521807064562169
103.0,54.0,0.3392653828494737,0.3392653828494737
99.0,55.0,0.3521807064562169,0.3521807064562169
96.0,56.0,0.3521807064562169,0.3521807064562169
92.0,57.0,0.3591552589062285,0.3591552589062285
88.0,58.0,0.3521807064562169,0.3521807064562169
84.0,60.0,0.36869804718766824,0.36869804718766824
81.0,62.0,0.3984469851812159,0.3984469851812159
78.0,65.0,0.43874423073129976,0.43874423073129976
76.0,68.0,0.45864692302467264,0.45864692302467264
78.0,72.0,0.41431781279592605,0.41431781279592605
80.0,75.0,0.380615948168229,0.380615948168229
83.0,78.0,0.35638181771801997,0.35638181771801997
86.0,80.0,0.3521807064562169,0.3521807064562169
90.0,82.0,0.3521807064562169,0.3521807064562169
94.0,83.0,0.3521807064562169,0.3521807064562169
98.0,83.0,0.34650000000000003,0.34650000000000003
101.0,84.0,0.3479288720413987,0.3479288720413987
105.0,83.0,0.3479288720413987,0.3479288720413987
109.0,83.0,0.3479288720413987,0.3479288720413987
113.0,82.0,0.3479288720413987,0.3479288720413987
116.0,80.0,0.3392653828494737,0.3392653828494737
120.0,79.0,0.3521807064562169,0.3521807064562169
124.0,77.0,0.3521807064562169,0.3521807064562169
127.0,76.0,0.3521807064562169,0.3521807064562169
131.0,74.0,0.3521807064562169,0.3521807064562169
134.0,72.0,0.3521807064562169,0.3521807064562169
138.0,70.0,0.3521807064562169,0.3521807064562169
141.0,69.0,0.3521807064562169,0.3521807064562169
145.0,69.0,0.3479288720413987,0.3479288720413987
149.0,69.0,0.3479288720413987,0.3479288720413987
153.0,70.0,0.3521807064562169,0.3521807064562169
156.0,72.0,0.340724595531347,0.340724595531347
159.0,75.0,0.340724595531347,0.340724595531347
160.0,79.0,0.3521807064562169,0.3521807064562169
161.0,83.0,0.34650000000000003,0.34650000000000003
160.0,87.0,0.3521807064562169,0.3521807064562169
159.0,91.0,0.3521807064562169,0.3521807064562169
158.0,95.0,0.3591552589062285,0.3591552589062285
157.0,98.0,0.3521807064562169,0.3521807064562169
156.0,102.0,0.3591552589062285,0.3591552589062285
155.0,106.0,0.3521807064562169,0.3521807064562169
154.0,110.0,0.3521807064562169,0.3521807064562169
153.0,114.0,0.3521807064562169,0.3521807064562169
152.0,118.0,0.3479288720413987,0.3479288720413987
150.0,121.0,0.3348495931011415,0.3348495931011415
146.0,123.0,0.340724595531347,0.340724595531347
143.0,125.0,0.3479288720413987,0.3479288720413987
139.0,126.0,0.34650000000000003,0.34650000000000003
135.0,125.0,0.3521807064562169,0.3521807064562169
132.0,123.0,0.3521807064562169,0.3521807064562169
128.0,121.0,0.3521807064562169,0.3521807064562169
125.0,119.0,0.3591552589062285,0.3591552589062285
121.0,117.0,0.340724595531347,0.340724595531347
118.0,115.0,0.3521807064562169,0.3521807064562169
115.0,113.0,0.3479288720413987,0.3479288720413987
111.0,113.0,0.34650000000000003,0.34650000000000003
107.0,113.0,0.34650000000000003,0.34650000000000003
103.0,113.0,0.34650000000000003,0.34650000000000003
99.0,113.0,0.3479288720413987,0.3479288720413987
95.0,114.0,0.3479288720413987,0.3479288720413987
91.0,115.0,0.3479288720413987,0.3479288720413987
87.0,116.0,0.3479288720413987,0.3479288720413987
83.0,118.0,0.3479288720413987,0.3479288720413987
79.0,119.0,0.3479288720413987,0.3479288720413987
75.0,119.0,0.3479288720413987,0.3479288720413987
72.0,120.0,0.3521807064562169,0.3521807064562169
68.0,121.0,0.3521807064562169,0.3521807064562169
64.0,122.0,0.3521807064562169,0.3521807064562169
60.0,123.0,0.3521807064562169,0.3521807064562169
56.0,124.0,0.3521807064562169,0.3521807064562169
52.0,125.0,0.3521807064562169,0.3521807064562169
48.0,126.0,0.3479288720413987,0.3479288720413987
44.0,127.0,0.3479288720413987,0.3479288720413987
41.0,128.0,0.3521807064562169,0.3521807064562169
37.0,129.0,0.3521807064562169,0.3521807064562169
33.0,130.0,0.3521807064562169,0.3521807064562169
29.0,131.0,0.3521807064562169,0.3521807064562169
25.0,132.0,0.3521807064562169,0.3521807064562169
21.0,133.0,0.3521807064562169,0.3521807064562169
18.0,135.0,0.3521807064562169,0.3521807064562169
16.0,139.0,0.3521807064562169,0.3521807064562169
15.0,143.0,0.3479288720413987,0.3479288720413987
15.0,147.0,0.34650000000000003,0.34650000000000003
15.0,151.0,0.34650000000000003,0.34650000000000003
15.0,155.0,0.34650000000000003,0.34650000000000003
15.0,159.0,0.34650000000000003,0.34650000000000003
15.0,163.0,0.34650000000000003,0.34650000000000003
15.0,167.0,0.3521807064562169,0.3521807064562169
15.0,171.0,0.36869804718766824,0.36869804718766824
17.0,174.0,0.36734996937525394,0.36734996937525394
21.0,175.0,0.3521807064562169,0.3521807064562169
25.0,177.0,0.3479288720413987,0.3479288720413987
29.0,177.0,0.34650000000000003,0.34650000000000003
32.0,178.0,0.3521807064562169,0.3521807064562169
36.0,179.0,0.3521807064562169,0.3521807064562169
40.0,179.0,0.3521807064562169,0.3521807064562169
44.0,179.0,0.37800000000000006,0.37800000000000006
48.0,179.0,0.37800000000000006,0.37800000000000006
52.0,179.0,0.37800000000000006,0.37800000000000006
56.0,179.0,0.37800000000000006,0.37800000000000006
60.0,179.0,0.37800000000000006,0.37800000000000006
64.0,179.0,0.37800000000000006,0.37800000000000006
68.0,179.0,0.37800000000000006,0.37800000000000006
72.0,179.0,0.37800000000000006,0.37800000000000006
76.0,179.0,0.36869804718766824,0.36869804718766824
80.0,179.0,0.34650000000000003,0.34650000000000003
